ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
481,20161201,20131211,20131206,173,291,1,19,6,SO71781,21,1,6,5.394,32.364,0,0,3.3623,20.1738,32.364,2.5891,0.8091,2FB9-4F05-82,PO19401117806,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
482,20161201,20131211,20131206,173,291,1,19,6,SO71781,22,1,5,5.394,26.97,0,0,3.3623,16.8115,26.97,2.1576,0.6743,2FB9-4F05-82,PO19401117806,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
231,20161201,20131211,20131206,582,282,1,100,4,SO71782,1,1,3,29.994,89.982,0,0,38.4923,115.4769,89.982,7.1986,2.2496,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
563,20161201,20131211,20131206,582,282,1,100,4,SO71782,2,1,3,1430.442,4291.326,0,0,1481.9379,4445.8137,4291.326,343.3061,107.2832,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
561,20161201,20131211,20131206,582,282,1,100,4,SO71782,3,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
225,20161201,20131211,20131206,582,282,1,100,4,SO71782,4,1,10,5.394,53.94,0,0,6.9223,69.223,53.94,4.3152,1.3485,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
484,20161201,20131211,20131206,582,282,1,100,4,SO71782,5,1,10,4.77,47.7,0,0,2.9733,29.733,47.7,3.816,1.1925,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
603,20161201,20131211,20131206,582,282,1,100,4,SO71782,6,1,4,72.894,291.576,0,0,53.9416,215.7664,291.576,23.3261,7.2894,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
471,20161201,20131211,20131206,582,282,1,100,4,SO71782,7,1,6,38.1,228.6,0,0,23.749,142.494,228.6,18.288,5.715,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
483,20161201,20131211,20131206,582,282,1,100,4,SO71782,8,1,3,72,216,0,0,44.88,134.64,216,17.28,5.4,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
566,20161201,20131211,20131206,582,282,1,100,4,SO71782,9,1,4,445.41,1781.64,0,0,461.4448,1845.7792,1781.64,142.5312,44.541,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
578,20161201,20131211,20131206,582,282,1,100,4,SO71782,10,1,4,728.91,2915.64,0,0,755.1508,3020.6032,2915.64,233.2512,72.891,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
477,20161201,20131211,20131206,582,282,1,100,4,SO71782,11,1,6,2.994,17.964,0,0,1.8663,11.1978,17.964,1.4371,0.4491,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
585,20161201,20131211,20131206,582,282,1,100,4,SO71782,12,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
562,20161201,20131211,20131206,582,282,1,100,4,SO71782,13,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
555,20161201,20131211,20131206,582,282,1,100,4,SO71782,14,1,1,63.9,63.9,0,0,47.286,47.286,63.9,5.112,1.5975,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
601,20161201,20131211,20131206,582,282,1,100,4,SO71782,15,1,1,32.394,32.394,0,0,23.9716,23.9716,32.394,2.5915,0.8099,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
577,20161201,20131211,20131206,582,282,1,100,4,SO71782,16,1,1,728.91,728.91,0,0,755.1508,755.1508,728.91,58.3128,18.2228,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
573,20161201,20131211,20131206,582,282,1,100,4,SO71782,17,1,2,1430.442,2860.884,0,0,1481.9379,2963.8758,2860.884,228.8707,71.5221,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
491,20161201,20131211,20131206,582,282,1,100,4,SO71782,18,1,4,32.394,129.576,0,0,41.5723,166.2892,129.576,10.3661,3.2394,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
492,20161201,20131211,20131206,582,282,1,100,4,SO71782,19,1,2,602.346,1204.692,0,0,601.7437,1203.4874,1204.692,96.3754,30.1173,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
234,20161201,20131211,20131206,582,282,1,100,4,SO71782,20,1,8,29.994,239.952,0,0,38.4923,307.9384,239.952,19.1962,5.9988,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
501,20161201,20131211,20131206,582,282,1,100,4,SO71782,21,1,3,72.876,218.628,0,0,53.9282,161.7846,218.628,17.4902,5.4657,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
564,20161201,20131211,20131206,582,282,1,100,4,SO71782,22,1,1,1430.442,1430.442,0,0,1481.9379,1481.9379,1430.442,114.4354,35.7611,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
574,20161201,20131211,20131206,582,282,1,100,4,SO71782,23,1,2,1430.442,2860.884,0,0,1481.9379,2963.8758,2860.884,228.8707,71.5221,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
217,20161201,20131211,20131206,582,282,1,100,4,SO71782,24,1,7,20.994,146.958,0,0,13.0863,91.6041,146.958,11.7566,3.674,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
568,20161201,20131211,20131206,582,282,1,100,4,SO71782,25,1,3,445.41,1336.23,0,0,461.4448,1384.3344,1336.23,106.8984,33.4058,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
586,20161201,20131211,20131206,582,282,1,100,4,SO71782,26,1,2,445.41,890.82,0,0,461.4448,922.8896,890.82,71.2656,22.2705,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
565,20161201,20131211,20131206,582,282,1,100,4,SO71782,27,1,2,445.41,890.82,0,0,461.4448,922.8896,890.82,71.2656,22.2705,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
570,20161201,20131211,20131206,582,282,1,100,4,SO71782,28,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
560,20161201,20131211,20131206,582,282,1,100,4,SO71782,29,1,1,728.91,728.91,0,0,755.1508,755.1508,728.91,58.3128,18.2228,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
575,20161201,20131211,20131206,582,282,1,100,4,SO71782,30,1,2,1430.442,2860.884,0,0,1481.9379,2963.8758,2860.884,228.8707,71.5221,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
558,20161201,20131211,20131206,582,282,1,100,4,SO71782,31,1,2,242.994,485.988,0,0,179.8156,359.6312,485.988,38.879,12.1497,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
552,20161201,20131211,20131206,582,282,1,100,4,SO71782,32,1,2,54.894,109.788,0,0,40.6216,81.2432,109.788,8.783,2.7447,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
523,20161201,20131211,20131206,582,282,1,100,4,SO71782,33,1,1,31.584,31.584,0,0,23.3722,23.3722,31.584,2.5267,0.7896,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
493,20161201,20131211,20131206,582,282,1,100,4,SO71782,34,1,1,200.052,200.052,0,0,199.8519,199.8519,200.052,16.0042,5.0013,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
499,20161201,20131211,20131206,582,282,1,100,4,SO71782,35,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
500,20161201,20131211,20131206,582,282,1,100,4,SO71782,36,1,1,602.346,602.346,0,0,601.7437,601.7437,602.346,48.1877,15.0587,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
488,20161201,20131211,20131206,582,282,1,100,4,SO71782,37,1,6,32.394,194.364,0,0,41.5723,249.4338,194.364,15.5491,4.8591,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
490,20161201,20131211,20131206,582,282,1,100,4,SO71782,38,1,4,32.394,129.576,0,0,41.5723,166.2892,129.576,10.3661,3.2394,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
465,20161201,20131211,20131206,582,282,1,100,4,SO71782,39,1,1,14.694,14.694,0,0,9.1593,9.1593,14.694,1.1755,0.3674,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
472,20161201,20131211,20131206,582,282,1,100,4,SO71782,40,1,4,38.1,152.4,0,0,23.749,94.996,152.4,12.192,3.81,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
487,20161201,20131211,20131206,582,282,1,100,4,SO71782,41,1,9,32.994,296.946,0,0,20.5663,185.0967,296.946,23.7557,7.4237,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
222,20161201,20131211,20131206,582,282,1,100,4,SO71782,42,1,6,20.994,125.964,0,0,13.0863,78.5178,125.964,10.0771,3.1491,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
214,20161201,20131211,20131206,582,282,1,100,4,SO71782,43,1,3,20.994,62.982,0,0,13.0863,39.2589,62.982,5.0386,1.5746,CA08-4A9B-8D,PO19372114749,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
287,20161201,20131211,20131206,24,282,1,100,4,SO71783,1,1,4,202.332,809.328,0,0,204.6251,818.5004,809.328,64.7462,20.2332,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
546,20161201,20131211,20131206,24,282,1,100,4,SO71783,2,1,6,37.254,223.524,0,0,27.568,165.408,223.524,17.8819,5.5881,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
374,20161201,20131211,20131206,24,282,1,100,4,SO71783,3,1,3,1466.01,4398.03,0,0,1554.9479,4664.8437,4398.03,351.8424,109.9508,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
584,20161201,20131211,20131206,24,282,1,100,4,SO71783,4,1,4,323.994,1295.976,0,0,343.6496,1374.5984,1295.976,103.6781,32.3994,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
487,20161201,20131211,20131206,24,282,1,100,4,SO71783,5,1,9,32.994,296.946,0,0,20.5663,185.0967,296.946,23.7557,7.4237,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
465,20161201,20131211,20131206,24,282,1,100,4,SO71783,6,1,7,14.694,102.858,0,0,9.1593,64.1151,102.858,8.2286,2.5715,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
583,20161201,20131211,20131206,24,282,4,100,4,SO71783,7,1,25,850.495,21262.375,0.10000000000000001,2126.2375000000002,1082.51,27062.75,19136.1375,1530.891,478.4034,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
231,20161201,20131211,20131206,24,282,1,100,4,SO71783,8,1,6,29.994,179.964,0,0,38.4923,230.9538,179.964,14.3971,4.4991,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
484,20161201,20131211,20131206,24,282,1,100,4,SO71783,9,1,8,4.77,38.16,0,0,2.9733,23.7864,38.16,3.0528,0.954,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
408,20161201,20131211,20131206,24,282,1,100,4,SO71783,10,1,1,72.162,72.162,0,0,53.3999,53.3999,72.162,5.773,1.8041,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
488,20161201,20131211,20131206,24,282,1,100,4,SO71783,11,1,6,32.394,194.364,0,0,41.5723,249.4338,194.364,15.5491,4.8591,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
480,20161201,20131211,20131206,24,282,1,100,4,SO71783,12,1,6,1.374,8.244,0,0,0.8565,5.139,8.244,0.6595,0.2061,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
477,20161201,20131211,20131206,24,282,1,100,4,SO71783,13,1,10,2.994,29.94,0,0,1.8663,18.663,29.94,2.3952,0.7485,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
418,20161201,20131211,20131206,24,282,1,100,4,SO71783,14,1,1,356.898,356.898,0,0,360.9428,360.9428,356.898,28.5518,8.9225,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
386,20161201,20131211,20131206,24,282,1,100,4,SO71783,15,1,1,672.294,672.294,0,0,713.0798,713.0798,672.294,53.7835,16.8074,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
463,20161201,20131211,20131206,24,282,1,100,4,SO71783,16,1,2,14.694,29.388,0,0,9.1593,18.3186,29.388,2.351,0.7347,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
467,20161201,20131211,20131206,24,282,1,100,4,SO71783,17,1,9,14.694,132.246,0,0,9.1593,82.4337,132.246,10.5797,3.3062,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
471,20161201,20131211,20131206,24,282,3,100,4,SO71783,18,1,15,34.925,523.875,5.0000000000000003E-2,26.1938,23.749,356.235,497.6813,39.8145,12.442,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
545,20161201,20131211,20131206,24,282,1,100,4,SO71783,19,1,3,24.294,72.882,0,0,17.9776,53.9328,72.882,5.8306,1.8221,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
490,20161201,20131211,20131206,24,282,2,100,4,SO71783,20,1,11,31.3142,344.4562,0.02,6.8891,41.5723,457.2953,337.5671,27.0054,8.4392,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
255,20161201,20131211,20131206,24,282,1,100,4,SO71783,21,1,6,202.332,1213.992,0,0,204.6251,1227.7506,1213.992,97.1194,30.3498,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
491,20161201,20131211,20131206,24,282,1,100,4,SO71783,22,1,9,32.394,291.546,0,0,41.5723,374.1507,291.546,23.3237,7.2887,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
605,20161201,20131211,20131206,24,282,1,100,4,SO71783,23,1,7,323.994,2267.958,0,0,343.6496,2405.5472,2267.958,181.4366,56.699,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
606,20161201,20131211,20131206,24,282,1,100,4,SO71783,24,1,5,323.994,1619.97,0,0,343.6496,1718.248,1619.97,129.5976,40.4993,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
382,20161201,20131211,20131206,24,282,1,100,4,SO71783,25,1,4,672.294,2689.176,0,0,713.0798,2852.3192,2689.176,215.1341,67.2294,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
384,20161201,20131211,20131206,24,282,1,100,4,SO71783,26,1,1,672.294,672.294,0,0,713.0798,713.0798,672.294,53.7835,16.8074,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
390,20161201,20131211,20131206,24,282,1,100,4,SO71783,27,1,1,672.294,672.294,0,0,713.0798,713.0798,672.294,53.7835,16.8074,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
580,20161201,20131211,20131206,24,282,1,100,4,SO71783,28,1,5,1020.594,5102.97,0,0,1082.51,5412.55,5102.97,408.2376,127.5743,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
581,20161201,20131211,20131206,24,282,2,100,4,SO71783,29,1,13,986.5742,12825.4646,0.02,256.5093,1082.51,14072.63,12568.9553,1005.5164,314.2239,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
547,20161201,20131211,20131206,24,282,1,100,4,SO71783,30,1,4,48.594,194.376,0,0,35.9596,143.8384,194.376,15.5501,4.8594,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
434,20161201,20131211,20131206,24,282,1,100,4,SO71783,31,1,3,356.898,1070.694,0,0,360.9428,1082.8284,1070.694,85.6555,26.7674,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
436,20161201,20131211,20131206,24,282,1,100,4,SO71783,32,1,4,356.898,1427.592,0,0,360.9428,1443.7712,1427.592,114.2074,35.6898,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
440,20161201,20131211,20131206,24,282,1,100,4,SO71783,33,1,4,858.9,3435.6,0,0,868.6342,3474.5368,3435.6,274.848,85.89,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
243,20161201,20131211,20131206,24,282,1,100,4,SO71783,34,1,2,858.9,1717.8,0,0,868.6342,1737.2684,1717.8,137.424,42.945,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
234,20161201,20131211,20131206,24,282,3,100,4,SO71783,35,1,17,27.4945,467.4065,5.0000000000000003E-2,23.3703,38.4923,654.3691,444.0362,35.5229,11.1009,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
237,20161201,20131211,20131206,24,282,1,100,4,SO71783,36,1,4,29.994,119.976,0,0,38.4923,153.9692,119.976,9.5981,2.9994,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
482,20161201,20131211,20131206,24,282,1,100,4,SO71783,37,1,1,5.394,5.394,0,0,3.3623,3.3623,5.394,0.4315,0.1349,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
472,20161201,20131211,20131206,24,282,1,100,4,SO71783,38,1,10,38.1,381,0,0,23.749,237.49,381,30.48,9.525,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
225,20161201,20131211,20131206,24,282,2,100,4,SO71783,39,1,11,5.2142,57.3562,0.02,1.1471,6.9223,76.1453,56.2091,4.4967,1.4052,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
222,20161201,20131211,20131206,24,282,3,100,4,SO71783,40,1,15,19.2445,288.6675,5.0000000000000003E-2,14.433400000000001,13.0863,196.2945,274.2341,21.9387,6.8559,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
483,20161201,20131211,20131206,24,282,1,100,4,SO71783,41,1,2,72,144,0,0,44.88,89.76,144,11.52,3.6,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
214,20161201,20131211,20131206,24,282,1,100,4,SO71783,42,1,10,20.994,209.94,0,0,13.0863,130.863,209.94,16.7952,5.2485,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
217,20161201,20131211,20131206,24,282,2,100,4,SO71783,43,1,11,20.2942,223.2362,0.02,4.4646999999999997,13.0863,143.9493,218.7715,17.5017,5.4693,7E03-4B8A-BA,PO19343113609,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
222,20161201,20131211,20131206,448,288,1,98,10,SO71784,1,1,2,20.994,41.988,0,0,13.0863,26.1726,41.988,3.359,1.0497,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
492,20161201,20131211,20131206,448,288,1,98,10,SO71784,2,1,8,602.346,4818.768,0,0,601.7437,4813.9496,4818.768,385.5014,120.4692,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
561,20161201,20131211,20131206,448,288,1,98,10,SO71784,3,1,2,1430.442,2860.884,0,0,1481.9379,2963.8758,2860.884,228.8707,71.5221,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
477,20161201,20131211,20131206,448,288,2,98,10,SO71784,4,1,11,2.8942,31.8362,0.02,0.63670000000000004,1.8663,20.5293,31.1995,2.496,0.78,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
472,20161201,20131211,20131206,448,288,1,98,10,SO71784,5,1,8,38.1,304.8,0,0,23.749,189.992,304.8,24.384,7.62,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
577,20161201,20131211,20131206,448,288,1,98,10,SO71784,6,1,4,728.91,2915.64,0,0,755.1508,3020.6032,2915.64,233.2512,72.891,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
566,20161201,20131211,20131206,448,288,1,98,10,SO71784,7,1,1,445.41,445.41,0,0,461.4448,461.4448,445.41,35.6328,11.1353,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
231,20161201,20131211,20131206,448,288,1,98,10,SO71784,8,1,9,29.994,269.946,0,0,38.4923,346.4307,269.946,21.5957,6.7487,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
225,20161201,20131211,20131206,448,288,1,98,10,SO71784,9,1,10,5.394,53.94,0,0,6.9223,69.223,53.94,4.3152,1.3485,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
579,20161201,20131211,20131206,448,288,1,98,10,SO71784,10,1,4,728.91,2915.64,0,0,755.1508,3020.6032,2915.64,233.2512,72.891,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
484,20161201,20131211,20131206,448,288,1,98,10,SO71784,11,1,8,4.77,38.16,0,0,2.9733,23.7864,38.16,3.0528,0.954,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
237,20161201,20131211,20131206,448,288,1,98,10,SO71784,12,1,5,29.994,149.97,0,0,38.4923,192.4615,149.97,11.9976,3.7493,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
572,20161201,20131211,20131206,448,288,2,98,10,SO71784,13,1,11,430.563,4736.193,0.02,94.7239,461.4448,5075.8928,4641.4691,371.3175,116.0367,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
565,20161201,20131211,20131206,448,288,1,98,10,SO71784,14,1,6,445.41,2672.46,0,0,461.4448,2768.6688,2672.46,213.7968,66.8115,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
483,20161201,20131211,20131206,448,288,1,98,10,SO71784,15,1,6,72,432,0,0,44.88,269.28,432,34.56,10.8,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
506,20161201,20131211,20131206,448,288,1,98,10,SO71784,16,1,2,200.052,400.104,0,0,199.8519,399.7038,400.104,32.0083,10.0026,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
463,20161201,20131211,20131206,448,288,1,98,10,SO71784,17,1,6,14.694,88.164,0,0,9.1593,54.9558,88.164,7.0531,2.2041,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
496,20161201,20131211,20131206,448,288,1,98,10,SO71784,18,1,4,602.346,2409.384,0,0,601.7437,2406.9748,2409.384,192.7507,60.2346,B186-4413-B4,PO19285135919,2016-12-01 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00
